shop_name,shop_price,shop_product_url,shop_image_url,shop_sku,shop_categories,shop_tags,shop_stock_qty,shop_stock_text,shop_description,shop_page
Togepi,47.0,https://scrapeme.live/shop/Togepi/,https://scrapeme.live/wp-content/uploads/2018/08/175-350x350.png,1684,"Pokemon, Spike Ball","Serene Grace, Spike Ball, togepi",264,264 in stock,"As its energy, Togepi uses the positive emotions of compassion and pleasure exuded by people and Pokémon. This Pokémon stores up feelings of happiness inside its shell, then shares them with others. Description As its energy, Togepi uses the positive emotions of compassion and pleasure exuded by people and Pokémon. This Pokémon stores up feelings of happiness inside its shell, then shares them with others.",11
Togetic,69.0,https://scrapeme.live/shop/Togetic/,https://scrapeme.live/wp-content/uploads/2018/08/176-350x350.png,9410,"Happiness, Pokemon","Happiness, Serene Grace, togetic",293,293 in stock,"Togetic is said to be a Pokémon that brings good fortune. When the Pokémon spots someone who is pure of heart, it is said to appear and share its happiness with that person. Description Togetic is said to be a Pokémon that brings good fortune. When the Pokémon spots someone who is pure of heart, it is said to appear and share its happiness with that person.",11
Natu,99.0,https://scrapeme.live/shop/Natu/,https://scrapeme.live/wp-content/uploads/2018/08/177-350x350.png,2942,"Pokemon, Tiny Bird","natu, Synchronize, Tiny Bird",36,36 in stock,Natu has a highly developed jumping ability. The Pokémon flaps and leaps onto tree branches that are taller than grown-up people to pick at the tree’s new shoots. Description Natu has a highly developed jumping ability. The Pokémon flaps and leaps onto tree branches that are taller than grown-up people to pick at the tree’s new shoots.,11
Xatu,123.0,https://scrapeme.live/shop/Xatu/,https://scrapeme.live/wp-content/uploads/2018/08/178-350x350.png,7616,"Mystic, Pokemon","Mystic, Synchronize, xatu",196,196 in stock,Xatu is known to stand motionless while staring at the sun all day long. Some people revere it as a mystical Pokémon out of their belief that Xatu is in possession of the power to see into the future. Description Xatu is known to stand motionless while staring at the sun all day long. Some people revere it as a mystical Pokémon out of their belief that Xatu is in possession of the power to see into the future.,11
Mareep,79.0,https://scrapeme.live/shop/Mareep/,https://scrapeme.live/wp-content/uploads/2018/08/179-350x350.png,2016,"Pokemon, Wool","mareep, Static, Wool",152,152 in stock,"Mareep’s fluffy coat of wool rubs together and builds a static charge. The more static electricity is charged, the more brightly the lightbulb at the tip of its tail glows. Description Mareep’s fluffy coat of wool rubs together and builds a static charge. The more static electricity is charged, the more brightly the lightbulb at the tip of its tail glows.",12
Flaaffy,163.0,https://scrapeme.live/shop/Flaaffy/,https://scrapeme.live/wp-content/uploads/2018/08/180-350x350.png,9291,"Pokemon, Wool","flaaffy, Static, Wool",64,64 in stock,Flaaffy’s wool quality changes so that it can generate a high amount of static electricity with a small amount of wool. The bare and slick parts of its hide are shielded against electricity. Description Flaaffy’s wool quality changes so that it can generate a high amount of static electricity with a small amount of wool. The bare and slick parts of its hide are shielded against electricity.,12
Ampharos,41.0,https://scrapeme.live/shop/Ampharos/,https://scrapeme.live/wp-content/uploads/2018/08/181-350x350.png,2141,"Light, Pokemon","ampharos, Light, Static",247,247 in stock,Ampharos gives off so much light that it can be seen even from space. People in the old days used the light of this Pokémon to send signals back and forth with others far away. Description Ampharos gives off so much light that it can be seen even from space. People in the old days used the light of this Pokémon to send signals back and forth with others far away.,12
Bellossom,25.0,https://scrapeme.live/shop/Bellossom/,https://scrapeme.live/wp-content/uploads/2018/08/182-350x350.png,7003,"Flower, Pokemon","bellossom, Chlorophyll, Flower",234,234 in stock,"A Bellossom grows flowers more beautifully if it has evolved from a smelly Gloom—the more stinky the better. At night, this Pokémon closes its petals and goes to sleep. Description A Bellossom grows flowers more beautifully if it has evolved from a smelly Gloom—the more stinky the better. At night, this Pokémon closes its petals and goes to sleep.",12
Marill,127.0,https://scrapeme.live/shop/Marill/,https://scrapeme.live/wp-content/uploads/2018/08/183-350x350.png,4728,"Aqua Mouse, Pokemon","Aqua Mouse, marill, Thick Fat",55,55 in stock,"When fishing for food at the edge of a fast-running stream, Marill wraps its tail around the trunk of a tree. This Pokémon’s tail is flexible and configured to stretch. Description When fishing for food at the edge of a fast-running stream, Marill wraps its tail around the trunk of a tree. This Pokémon’s tail is flexible and configured to stretch.",12
Azumarill,175.0,https://scrapeme.live/shop/Azumarill/,https://scrapeme.live/wp-content/uploads/2018/08/184-350x350.png,9464,"Aqua Rabbit, Pokemon","Aqua Rabbit, azumarill, Thick Fat",300,300 in stock,Azumarill can make balloons out of air. It makes these air balloons if it spots a drowning Pokémon. The air balloons enable the Pokémon in trouble to breathe. Description Azumarill can make balloons out of air. It makes these air balloons if it spots a drowning Pokémon. The air balloons enable the Pokémon in trouble to breathe.,12
Sudowoodo,54.0,https://scrapeme.live/shop/Sudowoodo/,https://scrapeme.live/wp-content/uploads/2018/08/185-350x350.png,1558,"Imitation, Pokemon","Imitation, Rock Head, sudowoodo",147,147 in stock,"Sudowoodo camouflages itself as a tree to avoid being attacked by enemies. However, because its hands remain green throughout the year, the Pokémon is easily identified as a fake during the winter. Description Sudowoodo camouflages itself as a tree to avoid being attacked by enemies. However, because its hands remain green throughout the year, the Pokémon is easily identified as a fake during the winter.",12
Politoed,193.0,https://scrapeme.live/shop/Politoed/,https://scrapeme.live/wp-content/uploads/2018/08/186-350x350.png,9168,"Frog, Pokemon","Damp, Frog, politoed",261,261 in stock,"The curled hair on Politoed’s head is proof of its status as a king. It is said that the longer and more curled the hair, the more respect this Pokémon earns from its peers. Description The curled hair on Politoed’s head is proof of its status as a king. It is said that the longer and more curled the hair, the more respect this Pokémon earns from its peers.",12
Hoppip,107.0,https://scrapeme.live/shop/Hoppip/,https://scrapeme.live/wp-content/uploads/2018/08/187-350x350.png,1154,"Cottonweed, Pokemon","Chlorophyll, Cottonweed, hoppip",266,266 in stock,"This Pokémon drifts and floats with the wind. If it senses the approach of strong winds, Hoppip links its leaves with other Hoppip to prepare against being blown away. Description This Pokémon drifts and floats with the wind. If it senses the approach of strong winds, Hoppip links its leaves with other Hoppip to prepare against being blown away.",12
Skiploom,185.0,https://scrapeme.live/shop/Skiploom/,https://scrapeme.live/wp-content/uploads/2018/08/188-350x350.png,2616,"Cottonweed, Pokemon","Chlorophyll, Cottonweed, skiploom",94,94 in stock,"Skiploom’s flower blossoms when the temperature rises above 64 degrees Fahrenheit. How much the flower opens depends on the temperature. For that reason, this Pokémon is sometimes used as a thermometer. Description Skiploom’s flower blossoms when the temperature rises above 64 degrees Fahrenheit. How much the flower opens depends on the temperature. For that reason, this Pokémon is sometimes used as a thermometer.",12
Jumpluff,107.0,https://scrapeme.live/shop/Jumpluff/,https://scrapeme.live/wp-content/uploads/2018/08/189-350x350.png,2168,"Cottonweed, Pokemon","Chlorophyll, Cottonweed, jumpluff",235,235 in stock,Jumpluff rides warm southern winds to cross the sea and fly to foreign lands. The Pokémon descends to the ground when it encounters cold air while it is floating. Description Jumpluff rides warm southern winds to cross the sea and fly to foreign lands. The Pokémon descends to the ground when it encounters cold air while it is floating.,12
Aipom,182.0,https://scrapeme.live/shop/Aipom/,https://scrapeme.live/wp-content/uploads/2018/08/190-350x350.png,8103,"Long Tail, Pokemon","aipom, Long Tail, Run Away",92,92 in stock,"Aipom’s tail ends in a hand-like appendage that can be cleverly manipulated. However, because the Pokémon uses its tail so much, its real hands have become rather clumsy. Description Aipom’s tail ends in a hand-like appendage that can be cleverly manipulated. However, because the Pokémon uses its tail so much, its real hands have become rather clumsy.",12
Sunkern,150.0,https://scrapeme.live/shop/Sunkern/,https://scrapeme.live/wp-content/uploads/2018/08/191-350x350.png,4061,"Pokemon, Seed","Chlorophyll, Seed, sunkern",255,255 in stock,"Sunkern tries to move as little as it possibly can. It does so because it tries to conserve all the nutrients it has stored in its body for its evolution. It will not eat a thing, subsisting only on morning dew. Description Sunkern tries to move as little as it possibly can. It does so because it tries to conserve all the nutrients it has stored in its body for its evolution. It will not eat a thing, subsisting only on morning dew.",12
Sunflora,33.0,https://scrapeme.live/shop/Sunflora/,https://scrapeme.live/wp-content/uploads/2018/08/192-350x350.png,7947,"Pokemon, Sun","Chlorophyll, sun, sunflora",163,163 in stock,Sunflora converts solar energy into nutrition. It moves around actively in the daytime when it is warm. It stops moving as soon as the sun goes down for the night. Description Sunflora converts solar energy into nutrition. It moves around actively in the daytime when it is warm. It stops moving as soon as the sun goes down for the night.,12
Yanma,130.0,https://scrapeme.live/shop/Yanma/,https://scrapeme.live/wp-content/uploads/2018/08/193-350x350.png,8321,"Clear Wing, Pokemon","Clear Wing, Compound Eyes, yanma",130,130 in stock,Yanma is capable of seeing 360 degrees without having to move its eyes. It is a great flier that is adept at making sudden stops and turning midair. This Pokémon uses its flying ability to quickly chase down targeted prey. Description Yanma is capable of seeing 360 degrees without having to move its eyes. It is a great flier that is adept at making sudden stops and turning midair. This Pokémon uses its flying ability to quickly chase down targeted prey.,12
Wooper,98.0,https://scrapeme.live/shop/Wooper/,https://scrapeme.live/wp-content/uploads/2018/08/194-350x350.png,4198,"Pokemon, Water Fish","Damp, Water Fish, wooper",48,48 in stock,"Wooper usually lives in water. However, it occasionally comes out onto land in search of food. On land, it coats its body with a gooey, toxic film. Description Wooper usually lives in water. However, it occasionally comes out onto land in search of food. On land, it coats its body with a gooey, toxic film.",12
